Enrollment ID,Course Name,Student ID,Enrollment Timestamp,Completion Status
4107,Mobile Computing,484,2023-12-22 10:43:23,Completed
4108,Introduction to Data Science,18,2024-02-04 10:43:23,In Progress
4109,Introduction to Data Science,474,2024-01-19 10:43:23,Completed
4110,Mobile Computing,1921,2024-06-10 10:43:23,Completed
4111,Introduction to Data Science,1989,2024-01-31 10:43:23,Completed
4112,Mobile Computing,1520,2024-07-31 10:43:23,In Progress
4113,CPP,1066,2024-03-23 10:43:23,In Progress
4114,CPP,74,2024-09-04 10:43:23,Completed
4115,CPP,798,2023-11-14 10:43:23,In Progress
4116,Introduction to Data Science,1661,2023-11-25 10:43:23,In Progress
4117,CPP,114,2023-11-24 10:43:23,Completed
4118,CPP,1791,2024-01-28 10:43:23,In Progress
4119,Introduction to Data Science,1,2024-04-05 10:43:23,In Progress
4120,Mobile Computing,1599,2024-04-29 10:43:23,Completed
4121,CPP,562,2024-09-14 10:43:23,In Progress
4122,Mobile Computing,800,2024-09-22 10:43:23,In Progress
4123,Mobile Computing,14,2024-06-29 10:43:23,In Progress
4124,CPP,572,2024-06-20 10:43:23,In Progress
4125,Mobile Computing,654,2024-06-09 10:43:23,Completed
4126,Introduction to Data Science,1786,2024-06-20 10:43:23,In Progress
4127,Mobile Computing,401,2023-12-14 10:43:23,Completed
4128,CPP,927,2024-04-05 10:43:23,Completed
4129,CPP,447,2024-06-02 10:43:23,In Progress
4130,Mobile Computing,389,2024-01-25 10:43:23,In Progress
4131,Mobile Computing,1962,2024-01-11 10:43:23,Completed
4132,Introduction to Data Science,1077,2023-11-04 10:43:23,Completed
4133,Mobile Computing,1082,2024-09-11 10:43:23,In Progress
4134,Introduction to Data Science,12,2023-12-08 10:43:23,In Progress
4135,Introduction to Data Science,1535,2024-09-11 10:43:23,Completed
4136,Mobile Computing,1234,2023-11-28 10:43:23,In Progress
4137,CPP,1263,2023-11-12 10:43:23,In Progress
4138,Mobile Computing,968,2023-12-10 10:43:23,In Progress
4139,Mobile Computing,768,2024-08-29 10:43:23,Completed
4140,Introduction to Data Science,1202,2023-11-14 10:43:23,Completed
4141,Introduction to Data Science,1833,2024-01-20 10:43:23,Completed
4142,Mobile Computing,1806,2023-10-31 10:43:23,In Progress
4143,Introduction to Data Science,664,2024-05-20 10:43:23,In Progress
4144,Mobile Computing,1515,2024-05-27 10:43:23,Completed
4145,CPP,448,2023-10-31 10:43:23,In Progress
4146,Mobile Computing,167,2024-06-14 10:43:23,In Progress
4147,CPP,337,2024-01-11 10:43:23,In Progress
4148,Introduction to Data Science,533,2024-06-11 10:43:23,In Progress
4149,Mobile Computing,1247,2023-10-30 10:43:23,In Progress
4150,CPP,1910,2023-12-21 10:43:23,In Progress
4151,Mobile Computing,342,2024-03-20 10:43:23,Completed
4152,CPP,987,2024-05-26 10:43:23,Completed
4153,CPP,793,2024-01-28 10:43:23,In Progress
4154,Introduction to Data Science,1580,2023-11-04 10:43:23,Completed
4155,Introduction to Data Science,164,2023-10-10 10:43:23,In Progress
4156,Introduction to Data Science,1063,2024-09-20 10:43:23,Completed
4157,CPP,283,2024-04-18 10:43:23,In Progress
4158,Mobile Computing,1739,2024-04-25 10:43:23,In Progress
4159,Introduction to Data Science,938,2024-08-17 10:43:23,Completed
4160,Introduction to Data Science,1091,2024-05-27 10:43:23,In Progress
4161,Mobile Computing,510,2024-09-19 10:43:23,In Progress
4162,Mobile Computing,877,2024-04-22 10:43:23,In Progress
4163,Mobile Computing,1682,2024-01-12 10:43:23,Completed
4164,Mobile Computing,863,2024-03-30 10:43:23,In Progress
4165,Introduction to Data Science,141,2024-02-03 10:43:23,In Progress
4166,Introduction to Data Science,52,2024-01-22 10:43:23,In Progress
4167,Introduction to Data Science,1782,2024-08-26 10:43:23,In Progress
4168,CPP,1103,2024-03-11 10:43:23,In Progress
4169,Introduction to Data Science,1782,2024-01-28 10:43:23,Completed
4170,CPP,1649,2024-07-10 10:43:23,Completed
4171,Introduction to Data Science,1693,2023-10-26 10:43:23,In Progress
4172,Mobile Computing,1468,2023-10-24 10:43:23,Completed
4173,Mobile Computing,1795,2024-04-10 10:43:23,In Progress
4174,Mobile Computing,766,2024-07-31 10:43:23,Completed
4175,Introduction to Data Science,990,2024-07-27 10:43:23,In Progress
4176,Introduction to Data Science,436,2024-02-23 10:43:23,In Progress
4177,Mobile Computing,712,2024-07-04 10:43:23,Completed
4178,Mobile Computing,622,2024-08-24 10:43:23,In Progress
4179,Mobile Computing,782,2023-11-15 10:43:23,Completed
4180,Introduction to Data Science,1780,2024-09-01 10:43:23,Completed
4181,CPP,810,2024-05-18 10:43:23,In Progress
4182,Introduction to Data Science,901,2023-09-26 10:43:23,In Progress
4183,Mobile Computing,1851,2024-03-13 10:43:23,In Progress
4184,CPP,25,2024-03-14 10:43:23,In Progress
4185,Mobile Computing,1597,2023-12-19 10:43:23,In Progress
4186,Mobile Computing,1315,2023-10-30 10:43:23,Completed
4187,Mobile Computing,1944,2024-01-27 10:43:23,In Progress
4188,CPP,745,2024-06-20 10:43:23,Completed
4189,Introduction to Data Science,1722,2024-05-02 10:43:23,Completed
4190,CPP,538,2023-09-29 10:43:23,In Progress
4191,CPP,1256,2024-04-18 10:43:23,In Progress
4192,CPP,1146,2024-02-25 10:43:23,Completed
4193,CPP,1539,2023-10-04 10:43:23,In Progress
4194,CPP,1968,2024-07-28 10:43:23,In Progress
4195,Introduction to Data Science,1683,2024-03-30 10:43:23,Completed
4196,Introduction to Data Science,469,2024-03-26 10:43:23,Completed
4197,Introduction to Data Science,344,2024-07-07 10:43:23,In Progress
4198,Introduction to Data Science,1165,2024-05-02 10:43:23,In Progress
4199,Mobile Computing,257,2023-10-02 10:43:23,In Progress
4200,CPP,1019,2024-01-12 10:43:23,In Progress
4201,Introduction to Data Science,1837,2023-12-10 10:43:23,Completed
4202,Introduction to Data Science,853,2024-04-26 10:43:23,Completed
4203,CPP,1561,2023-11-18 10:43:23,In Progress
4204,Introduction to Data Science,994,2024-04-18 10:43:23,Completed
4205,Mobile Computing,1283,2024-01-31 10:43:23,Completed
4206,Mobile Computing,1097,2024-01-21 10:43:23,In Progress
4207,Mobile Computing,1772,2024-04-26 10:43:23,Completed
4208,Mobile Computing,1201,2023-10-23 10:43:23,In Progress
4209,Introduction to Data Science,1709,2024-01-13 10:43:23,In Progress
4210,Mobile Computing,47,2024-09-10 10:43:23,Completed
4211,CPP,1675,2024-09-11 10:43:23,Completed
4212,CPP,45,2023-12-28 10:43:23,Completed
4213,Introduction to Data Science,1622,2024-08-21 10:43:23,In Progress
4214,Introduction to Data Science,1187,2023-10-13 10:43:23,Completed
4215,Mobile Computing,1202,2024-03-25 10:43:23,In Progress
4216,CPP,883,2024-02-18 10:43:23,Completed
4217,Introduction to Data Science,369,2024-05-21 10:43:23,Completed
4218,Mobile Computing,1881,2023-12-21 10:43:23,Completed
4219,Introduction to Data Science,929,2024-02-19 10:43:23,Completed
4220,Introduction to Data Science,1140,2024-05-02 10:43:23,Completed
4221,CPP,1722,2023-10-06 10:43:23,Completed
4222,Mobile Computing,277,2024-05-31 10:43:23,Completed
4223,Introduction to Data Science,423,2024-07-07 10:43:23,Completed
4224,Introduction to Data Science,1171,2024-08-29 10:43:23,In Progress
4225,CPP,557,2024-01-06 10:43:23,In Progress
4226,Mobile Computing,779,2024-07-25 10:43:23,In Progress
4227,Mobile Computing,1420,2024-02-02 10:43:23,Completed
4228,Mobile Computing,643,2023-10-31 10:43:23,In Progress
4229,Mobile Computing,1781,2024-04-22 10:43:23,Completed
4230,Introduction to Data Science,1275,2024-02-21 10:43:23,In Progress
4231,CPP,1982,2024-09-06 10:43:23,In Progress
4232,Introduction to Data Science,894,2024-05-11 10:43:23,Completed
4233,Introduction to Data Science,1774,2024-03-03 10:43:23,Completed
4234,Mobile Computing,1573,2023-12-02 10:43:23,In Progress
4235,CPP,1828,2024-07-26 10:43:23,Completed
4236,Mobile Computing,1527,2024-01-14 10:43:23,Completed
4237,CPP,519,2024-01-30 10:43:23,Completed
4238,Introduction to Data Science,18,2024-07-09 10:43:23,Completed
4239,Mobile Computing,470,2024-03-15 10:43:23,In Progress
4240,Mobile Computing,1445,2024-08-09 10:43:23,Completed
4241,CPP,1814,2024-06-21 10:43:23,In Progress
4242,Introduction to Data Science,1661,2024-07-22 10:43:23,Completed
4243,Mobile Computing,1190,2024-04-11 10:43:23,In Progress
4244,Mobile Computing,836,2024-01-12 10:43:23,Completed
4245,CPP,537,2024-02-20 10:43:23,In Progress
4246,Mobile Computing,212,2024-01-31 10:43:23,In Progress
4247,CPP,343,2024-03-24 10:43:23,Completed
4248,Mobile Computing,408,2024-08-29 10:43:23,Completed
4249,CPP,41,2024-04-15 10:43:23,Completed
4250,Introduction to Data Science,1516,2024-06-09 10:43:23,Completed
4251,CPP,1780,2023-10-28 10:43:23,In Progress
4252,Introduction to Data Science,1096,2023-11-24 10:43:23,Completed
4253,Mobile Computing,1811,2024-09-05 10:43:23,In Progress
4254,Mobile Computing,1439,2024-04-24 10:43:23,In Progress
4255,Introduction to Data Science,1070,2024-03-06 10:43:23,Completed
4256,Mobile Computing,1086,2024-03-16 10:43:23,Completed
4257,Introduction to Data Science,1077,2024-01-26 10:43:23,Completed
4258,CPP,179,2024-04-07 10:43:23,Completed
4259,Introduction to Data Science,1292,2023-12-06 10:43:23,In Progress
4260,CPP,104,2024-01-10 10:43:23,In Progress
4261,Introduction to Data Science,1421,2024-04-18 10:43:23,In Progress
4262,CPP,1045,2023-11-09 10:43:23,Completed
4263,CPP,1266,2024-07-13 10:43:23,In Progress
4264,Mobile Computing,1980,2024-08-15 10:43:23,In Progress
4265,CPP,787,2024-03-20 10:43:23,Completed
4266,Introduction to Data Science,71,2024-09-20 10:43:23,In Progress
4267,CPP,1906,2023-10-27 10:43:23,Completed
4268,Introduction to Data Science,1976,2024-08-31 10:43:23,Completed
4269,Mobile Computing,766,2023-11-24 10:43:23,Completed
4270,Mobile Computing,644,2023-12-29 10:43:23,Completed
4271,Introduction to Data Science,1891,2024-02-13 10:43:23,In Progress
4272,Mobile Computing,1169,2024-03-03 10:43:23,Completed
4273,Mobile Computing,149,2023-12-13 10:43:23,In Progress
4274,CPP,1651,2024-08-04 10:43:23,Completed
4275,Mobile Computing,1456,2024-08-27 10:43:23,Completed
4276,CPP,1883,2023-11-19 10:43:23,Completed
4277,Mobile Computing,109,2023-09-24 10:43:23,Completed
4278,CPP,1313,2023-12-28 10:43:23,Completed
4279,Introduction to Data Science,621,2023-12-22 10:43:23,Completed
4280,CPP,447,2024-08-27 10:43:23,Completed
4281,Mobile Computing,465,2024-03-13 10:43:23,Completed
4282,Introduction to Data Science,528,2023-11-24 10:43:23,Completed
4283,Introduction to Data Science,187,2024-09-21 10:43:23,Completed
4284,Mobile Computing,632,2023-11-02 10:43:23,Completed
4285,Mobile Computing,1306,2023-11-26 10:43:23,In Progress
4286,Mobile Computing,1751,2024-09-06 10:43:23,In Progress
4287,CPP,865,2024-03-13 10:43:23,Completed
4288,CPP,354,2024-05-04 10:43:23,In Progress
4289,Mobile Computing,1246,2024-07-06 10:43:23,Completed
4290,CPP,861,2024-09-05 10:43:23,In Progress
4291,CPP,1394,2024-02-16 10:43:23,Completed
4292,Mobile Computing,1685,2024-08-19 10:43:23,In Progress
4293,Introduction to Data Science,1727,2024-05-22 10:43:23,In Progress
4294,Introduction to Data Science,1887,2023-10-10 10:43:23,In Progress
4295,Introduction to Data Science,727,2024-04-09 10:43:23,Completed
4296,Mobile Computing,1870,2023-12-18 10:43:23,In Progress
4297,Introduction to Data Science,144,2024-07-29 10:43:23,In Progress
4298,Mobile Computing,282,2023-12-12 10:43:23,Completed
4299,CPP,265,2024-08-14 10:43:23,Completed
4300,Mobile Computing,90,2024-04-16 10:43:23,Completed
4301,Introduction to Data Science,143,2023-11-19 10:43:23,Completed
4302,CPP,842,2024-06-12 10:43:23,Completed
4303,Mobile Computing,460,2024-01-22 10:43:23,In Progress
4304,Mobile Computing,1814,2024-02-28 10:43:23,Completed
4305,Mobile Computing,1725,2023-11-07 10:43:23,Completed
4306,Mobile Computing,789,2023-10-22 10:43:23,In Progress
4307,Mobile Computing,939,2024-06-20 10:43:23,In Progress
4308,Introduction to Data Science,275,2024-07-27 10:43:23,Completed
4309,CPP,135,2024-01-24 10:43:23,In Progress
4310,Introduction to Data Science,214,2024-08-20 10:43:23,In Progress
4311,Mobile Computing,624,2024-05-18 10:43:23,In Progress
4312,CPP,958,2024-02-11 10:43:23,Completed
4313,Mobile Computing,1620,2024-08-30 10:43:23,Completed
4314,CPP,463,2023-10-04 10:43:23,Completed
4315,CPP,1451,2024-04-06 10:43:23,Completed
4316,Mobile Computing,1762,2023-11-28 10:43:23,In Progress
4317,Mobile Computing,432,2024-02-04 10:43:23,Completed
4318,CPP,623,2024-06-08 10:43:23,Completed
4319,Introduction to Data Science,632,2023-11-10 10:43:23,In Progress
4320,CPP,1332,2024-06-27 10:43:23,In Progress
4321,Introduction to Data Science,1175,2023-12-31 10:43:23,Completed
4322,Mobile Computing,1573,2024-01-28 10:43:23,In Progress
4323,Introduction to Data Science,158,2023-10-19 10:43:23,In Progress
4324,Introduction to Data Science,859,2024-01-07 10:43:23,In Progress
4325,CPP,610,2024-02-14 10:43:23,Completed
4326,Introduction to Data Science,899,2023-10-16 10:43:23,In Progress
4327,Mobile Computing,840,2024-04-18 10:43:23,In Progress
4328,Mobile Computing,1020,2023-12-04 10:43:23,Completed
4329,Introduction to Data Science,50,2024-01-01 10:43:23,Completed
4330,CPP,637,2024-04-07 10:43:23,In Progress
4331,Introduction to Data Science,248,2024-03-28 10:43:23,Completed
4332,CPP,1171,2024-05-09 10:43:23,In Progress
4333,Mobile Computing,820,2024-08-29 10:43:23,Completed
4334,CPP,1462,2024-06-14 10:43:23,In Progress
4335,CPP,1084,2024-06-09 10:43:23,In Progress
4336,Introduction to Data Science,877,2023-09-29 10:43:23,Completed
4337,Mobile Computing,417,2023-10-19 10:43:23,In Progress
4338,Introduction to Data Science,32,2024-03-08 10:43:23,In Progress
4339,Introduction to Data Science,197,2023-11-13 10:43:23,In Progress
4340,Mobile Computing,43,2024-06-27 10:43:23,Completed
4341,CPP,981,2024-08-17 10:43:23,Completed
4342,Introduction to Data Science,947,2023-11-28 10:43:23,In Progress
4343,Introduction to Data Science,1168,2024-04-13 10:43:23,In Progress
4344,Mobile Computing,1156,2024-06-12 10:43:23,In Progress
4345,Introduction to Data Science,1379,2024-03-29 10:43:23,Completed
4346,Introduction to Data Science,828,2024-06-22 10:43:23,Completed
4347,Mobile Computing,1421,2023-10-04 10:43:23,Completed
4348,Mobile Computing,1604,2023-10-22 10:43:23,Completed
4349,CPP,297,2024-02-02 10:43:23,In Progress
4350,Introduction to Data Science,699,2024-08-21 10:43:23,In Progress
4351,Mobile Computing,1724,2024-01-09 10:43:23,Completed
4352,CPP,392,2024-08-05 10:43:23,In Progress
4353,CPP,1843,2024-07-26 10:43:23,In Progress
4354,Mobile Computing,1004,2023-12-18 10:43:23,In Progress
4355,Mobile Computing,1112,2024-08-27 10:43:23,Completed
4356,CPP,824,2024-08-25 10:43:23,In Progress
4357,CPP,1384,2023-09-27 10:43:23,Completed
4358,Mobile Computing,1074,2024-04-26 10:43:23,Completed
4359,Mobile Computing,1896,2024-02-15 10:43:23,In Progress
4360,Introduction to Data Science,544,2024-07-29 10:43:23,In Progress
4361,Introduction to Data Science,613,2024-06-05 10:43:23,Completed
4362,CPP,1065,2023-11-03 10:43:23,In Progress
4363,Introduction to Data Science,247,2024-07-02 10:43:23,Completed
4364,Mobile Computing,569,2024-06-22 10:43:23,In Progress
4365,Introduction to Data Science,1661,2024-01-31 10:43:23,Completed
4366,CPP,1185,2024-07-21 10:43:23,Completed
4367,Mobile Computing,1707,2024-07-20 10:43:23,Completed
4368,CPP,701,2024-08-07 10:43:23,Completed
4369,Introduction to Data Science,1169,2024-03-26 10:43:23,Completed
4370,CPP,1040,2024-08-27 10:43:23,Completed
4371,CPP,554,2023-10-29 10:43:23,Completed
4372,Introduction to Data Science,1369,2024-06-24 10:43:23,Completed
4373,CPP,281,2024-05-31 10:43:23,In Progress
4374,Mobile Computing,1280,2024-09-11 10:43:23,In Progress
4375,Mobile Computing,1914,2023-11-07 10:43:23,In Progress
4376,Introduction to Data Science,624,2023-10-05 10:43:23,In Progress
4377,Introduction to Data Science,426,2023-10-07 10:43:23,In Progress
4378,Mobile Computing,5,2024-06-02 10:43:23,Completed
4379,Mobile Computing,647,2024-09-13 10:43:23,In Progress
4380,CPP,820,2024-09-01 10:43:23,Completed
4381,Mobile Computing,1402,2023-10-04 10:43:23,In Progress
4382,Mobile Computing,1178,2024-09-01 10:43:23,Completed
4383,Introduction to Data Science,692,2024-07-04 10:43:23,In Progress
4384,Introduction to Data Science,557,2024-08-13 10:43:23,Completed
4385,CPP,669,2024-06-23 10:43:23,In Progress
4386,Mobile Computing,1669,2023-10-03 10:43:23,Completed
4387,Mobile Computing,1118,2024-06-23 10:43:23,Completed
4388,CPP,200,2024-08-18 10:43:23,Completed
4389,Mobile Computing,371,2024-08-30 10:43:23,In Progress
4390,Introduction to Data Science,1448,2023-10-10 10:43:23,Completed
4391,Introduction to Data Science,327,2023-11-16 10:43:23,Completed
4392,CPP,1365,2024-01-05 10:43:23,In Progress
4393,Mobile Computing,593,2024-01-04 10:43:23,In Progress
4394,Introduction to Data Science,1838,2024-01-03 10:43:23,Completed
4395,CPP,803,2024-07-31 10:43:23,In Progress
4396,Mobile Computing,1513,2024-02-04 10:43:23,In Progress
4397,Introduction to Data Science,1482,2024-06-10 10:43:23,Completed
4398,Mobile Computing,562,2024-09-11 10:43:23,Completed
4399,CPP,1737,2024-01-21 10:43:23,In Progress
4400,Mobile Computing,1383,2023-11-13 10:43:23,In Progress
4401,Mobile Computing,275,2024-06-28 10:43:23,Completed
4402,Mobile Computing,1318,2024-08-15 10:43:23,In Progress
4403,Introduction to Data Science,346,2023-12-02 10:43:23,Completed
4404,Mobile Computing,330,2024-08-25 10:43:23,Completed
4405,Mobile Computing,456,2024-02-20 10:43:23,In Progress
4406,Introduction to Data Science,1909,2024-02-03 10:43:23,In Progress
4407,Mobile Computing,585,2024-07-16 10:43:23,In Progress
4408,Mobile Computing,1070,2024-01-27 10:43:23,In Progress
4409,CPP,1345,2024-01-13 10:43:23,In Progress
4410,Mobile Computing,224,2024-08-20 10:43:23,In Progress
4411,CPP,1884,2024-07-24 10:43:23,Completed
4412,Mobile Computing,910,2024-09-18 10:43:23,In Progress
4413,CPP,1213,2024-09-22 10:43:23,Completed
4414,Introduction to Data Science,1872,2023-12-10 10:43:23,In Progress
4415,Mobile Computing,146,2023-10-19 10:43:23,Completed
4416,Introduction to Data Science,1394,2024-09-09 10:43:23,In Progress
4417,CPP,765,2024-01-24 10:43:23,Completed
4418,Introduction to Data Science,747,2024-03-19 10:43:23,Completed
4419,CPP,1841,2024-01-31 10:43:23,In Progress
4420,Mobile Computing,895,2024-05-24 10:43:23,In Progress
